lat,lon,LST,NDVI,NDBI,NDWI,UHI_index,heat_zone,pop_density,dist_water,elevation,imperv_fraction,heat_stress_index,land_use,gi_z_score,is_hotspot,is_coldspot,hotspot_score,cluster_id
28.827574057508812,77.02990249982429,44.59,0.4077,-0.1845,-0.252,0.8433,High,13067,25.956,195.5,0.4945,0.4943,Commercial,0.501,False,False,0.4945,-1
28.745450182911007,77.29054695019572,44.62,0.3424,-0.0081,-0.1486,0.8508,High,12231,13.768,193.0,0.4314,0.5575,Commercial,4.032,True,False,0.529,88
28.845693505209073,77.05193665847663,45.21,0.3103,-0.1186,-0.1378,0.9891,High,27189,25.807,196.3,0.4091,0.559,Commercial,3.731,True,False,0.5626,115
28.83574498532598,77.14521963299916,39.29,0.368,-0.0922,-0.1102,-0.4129,Moderate,14567,19.911,192.8,0.5185,0.4568,Green Space,7.089,True,False,0.4435,112
28.875694306412512,77.28613728383102,40.1,0.4741,-0.2176,-0.0838,-0.2203,Moderate,21637,25.496,191.0,0.3532,0.3862,Commercial,-5.713,False,True,0.392,-1
28.463204840977834,77.05713731376537,34.21,0.481,-0.152,-0.218,-1.6166,Very Low,2690,27.162,210.7,0.3457,0.269,Green Space,-7.635,False,True,0.2512,-1
28.782087868203966,77.29068879523606,41.01,0.291,-0.1169,-0.1098,-0.0062,Moderate,12180,16.732,191.8,0.3939,0.4568,Residential,0.894,False,False,0.4533,-1
28.7861572903748,76.90959526938859,40.18,0.3844,-0.2484,-0.2631,-0.2018,Moderate,3453,34.664,198.6,0.2825,0.335,Industrial,-7.755,False,True,0.344,-1
28.70929929352567,77.02607001015159,44.37,0.5058,-0.0872,-0.181,0.7908,High,12991,19.628,196.2,0.4114,0.494,Commercial,2.664,True,False,0.4676,69
28.533853259954334,76.8883108970239,38.22,0.4738,-0.1827,-0.1348,-0.6657,Low,3076,35.0,210.2,0.3603,0.3286,Residential,-5.606,False,True,0.3175,-1
28.86327117038159,77.12607411093346,43.81,0.4143,-0.1023,-0.0897,0.659,High,19846,23.478,187.2,0.5103,0.5301,Residential,5.51,True,False,0.5178,118
28.4981226261873,77.32821385080797,43.28,0.3281,-0.1469,-0.1262,0.5318,High,10274,23.477,196.7,0.4003,0.4739,Residential,3.458,True,False,0.472,9
28.63979618161205,77.17504543601385,40.97,0.451,-0.0151,0.049,-0.0137,Moderate,14117,3.627,201.7,0.4118,0.4769,Residential,1.953,False,False,0.4419,-1
28.650313814153208,77.15929856484786,45.12,0.4166,-0.067,-0.0037,0.9697,High,19895,4.452,198.2,0.3289,0.5268,Industrial,2.908,True,False,0.5077,49
28.477678085521298,76.981860902444,34.75,0.424,-0.1219,-0.1302,-1.4885,Low,10862,31.591,209.3,0.3843,0.3249,Green Space,-5.222,False,True,0.3107,-1
28.746813834719955,77.31486444689779,42.93,0.3431,-0.0731,0.0307,0.45,Moderate,11449,15.989,193.3,0.4729,0.5117,Commercial,2.655,True,False,0.4951,89
28.442656238806514,77.08048274023561,38.17,0.427,-0.1708,-0.1021,-0.6788,Low,3408,27.765,202.5,0.3341,0.3351,Residential,-8.802,False,True,0.3258,-1
28.73268693384642,76.97617104705337,33.71,0.6188,-0.1979,-0.1441,-1.7349,Very Low,8296,25.67,199.0,0.3168,0.2272,Green Space,-2.997,False,True,0.21,-1
28.807335438219503,77.34372699002083,37.72,0.4691,-0.3398,-0.3002,-0.7836,Low,8305,22.768,186.9,0.3011,0.2606,Residential,-3.527,False,True,0.2826,-1
28.56771028403955,77.05579320623532,46.21,0.4385,-0.1257,-0.249,1.227,High,7827,18.971,199.1,0.4996,0.5277,Residential,4.372,True,False,0.5113,17
28.740521988127615,77.02946448102887,40.34,0.4458,-0.0335,-0.2042,-0.1635,Moderate,12182,20.444,202.1,0.3749,0.4483,Residential,2.293,True,False,0.4161,80
28.475251523910966,76.85783024632241,38.82,0.4575,-0.113,-0.0981,-0.5236,Low,3406,35.0,206.6,0.3266,0.3613,Residential,-3.927,False,True,0.3385,-1
28.80605552069738,76.9309304363038,33.85,0.4149,-0.1412,-0.264,-1.7007,Very Low,6168,33.479,198.2,0.4018,0.2975,Water Body,-7.543,False,True,0.285,-1
28.856975215305546,77.25268759108685,42.63,0.5695,-0.2586,-0.1189,0.3796,Moderate,4536,22.294,192.7,0.3109,0.3498,Industrial,-4.785,False,True,0.346,-1
28.473292972879893,77.0861745033471,37.54,0.5221,-0.1625,-0.1672,-0.8276,Low,4834,24.483,198.0,0.3606,0.3211,Residential,-9.093,False,True,0.3032,-1
28.732092547506717,77.32698611073184,38.31,0.3657,-0.1204,-0.1353,-0.6457,Low,21433,16.288,188.0,0.4113,0.423,Green Space,3.373,True,False,0.4192,90
28.64279892634713,76.88278175964403,39.96,0.4564,-0.1442,-0.1992,-0.2528,Moderate,23432,34.958,204.6,0.368,0.4219,Commercial,-6.156,False,True,0.4161,-1
28.65511967927954,77.1541311556232,35.83,0.509,-0.1818,-0.0663,-1.2314,Low,29876,4.859,197.1,0.4458,0.3615,Water Body,3.524,True,False,0.3622,49
28.739115064928328,77.2071919152471,42.81,0.2483,-0.164,-0.1925,0.4207,Moderate,17731,8.414,195.0,0.3021,0.4687,Commercial,4.672,True,False,0.4807,86
28.63459543968149,77.15680339449695,35.07,0.4654,-0.0843,0.019,-1.4135,Low,11715,5.528,201.7,0.391,0.3411,Water Body,2.744,True,False,0.3168,37
28.688156668168503,77.11023755566418,40.91,0.4248,0.0426,-0.1343,-0.0284,Moderate,20373,9.997,194.8,0.4036,0.5144,Green Space,8.05,True,False,0.474,59
28.51083248931746,77.13493214337274,33.87,0.4263,-0.2124,-0.2689,-1.6978,Very Low,6232,18.344,200.4,0.2677,0.2408,Green Space,-4.886,False,True,0.2411,-1
28.58168316631454,77.19167029160197,46.78,0.4321,-0.1605,-0.0963,1.3626,High,11839,9.156,198.6,0.4145,0.5161,Industrial,-1.213,False,False,0.509,-1
28.81531536803432,77.28026440725513,40.2,0.4966,-0.0986,0.1348,-0.1977,Moderate,6671,19.171,194.2,0.3834,0.4023,Residential,-2.577,False,True,0.3754,-1
28.452753205591225,77.01153576858519,42.86,0.3861,-0.2375,-0.1977,0.4341,Moderate,2796,31.203,204.5,0.285,0.3823,Industrial,-5.563,False,True,0.3885,-1
28.686836125248146,77.07442358102524,47.33,0.4471,-0.1301,-0.009,1.4925,High,14347,13.84,196.6,0.4832,0.5542,Commercial,7.003,True,False,0.5415,58
28.488457789872747,77.16431388917475,39.82,0.4871,-0.1462,-0.4069,-0.2866,Moderate,18628,19.82,209.5,0.3235,0.3937,Residential,-3.288,False,True,0.3832,-1
28.806339007003217,77.00025013568649,40.19,0.4508,-0.0403,-0.2032,-0.1996,Moderate,16701,26.955,197.4,0.3725,0.452,Residential,-3.267,False,True,0.4232,-1
28.677941097849704,76.93117926163282,38.97,0.4847,-0.2211,-0.0934,-0.4883,Moderate,6364,29.547,204.1,0.4613,0.3531,Residential,-5.753,False,True,0.3502,-1
28.59346341568173,77.33274606595684,48.39,0.4499,-0.1001,-0.1677,1.7435,Extreme,19420,16.981,190.4,0.4397,0.5848,Industrial,7.849,True,False,0.5691,31
28.519915843352873,76.93931173328609,41.43,0.627,-0.1529,-0.2375,0.0952,Moderate,7386,32.771,200.2,0.3136,0.3677,Commercial,-4.131,False,True,0.3407,-1
28.60968545561102,76.95869387865515,39.99,0.5068,-0.1842,-0.1813,-0.2469,Moderate,3712,27.13,205.1,0.365,0.3542,Residential,-3.636,False,True,0.341,-1
28.859653916442436,77.15552991124612,43.17,0.4796,-0.2045,-0.088,0.5061,High,47824,22.2,192.6,0.4145,0.5121,Residential,3.32,True,False,0.5297,119
28.644420459076937,76.87945783805996,37.21,0.5138,-0.1585,0.0131,-0.905,Low,2761,35.0,201.6,0.3003,0.3013,Residential,-6.426,False,True,0.2821,-1
28.62535497521593,76.85736430344576,38.47,0.617,-0.1723,-0.084,-0.6072,Low,1200,35.0,200.1,0.34,0.3048,Residential,-3.924,False,True,0.2789,-1
28.75821143048015,76.87264693794073,40.97,0.3683,-0.1463,-0.2253,-0.0153,Moderate,6830,35.0,204.3,0.3481,0.4108,Commercial,-7.38,False,True,0.4036,-1
28.581942593999315,76.90286445935074,38.74,0.3588,-0.186,-0.2007,-0.5433,Low,9710,33.896,207.0,0.2876,0.3542,Residential,-6.368,False,True,0.3569,-1
28.60516349594278,77.05889039968844,47.66,0.3946,0.0238,-0.1886,1.5707,Extreme,8015,16.663,201.2,0.514,0.6191,Commercial,5.774,True,False,0.578,34
28.561734911154375,77.26292292816689,47.21,0.4165,-0.0704,-0.2342,1.463,High,41943,13.506,200.4,0.5548,0.6564,Residential,12.165,True,False,0.6504,19
28.472441482558107,77.01440566547872,40.18,0.301,-0.2384,-0.1933,-0.2029,Moderate,6739,29.375,204.2,0.3254,0.3687,Commercial,-4.449,False,True,0.3845,-1
28.742628422817273,77.05804102147019,44.12,0.4102,-0.0006,-0.1954,0.7309,High,15269,17.723,195.3,0.4559,0.5528,Residential,5.25,True,False,0.5191,81
28.819054838664137,77.14612805734629,45.49,0.3995,-0.2151,-0.2796,1.0557,High,15943,18.114,192.7,0.3457,0.4739,Commercial,8.208,True,False,0.4823,112
28.83468447163653,76.99409365706812,37.42,0.5496,-0.2077,-0.1039,-0.8554,Low,12707,29.432,199.7,0.3188,0.3062,Residential,-4.113,False,True,0.299,-1
28.822785410258135,77.06059431817167,39.49,0.4356,-0.0903,-0.1394,-0.3652,Moderate,20636,23.236,194.4,0.5334,0.4664,Green Space,4.28,True,False,0.4506,109
28.616856225170235,77.03701896030083,39.4,0.2607,-0.0699,-0.23,-0.3869,Moderate,22817,18.513,201.7,0.5082,0.5008,Water Body,4.893,True,False,0.4967,33
28.536351772257532,77.01436060624151,43.05,0.3683,-0.2186,-0.1648,0.4771,Moderate,13715,24.734,202.1,0.4007,0.444,Commercial,-0.991,False,False,0.4544,-1
28.706203399808395,77.03808051643584,43.39,0.3635,-0.169,-0.2586,0.5581,High,10258,18.251,203.0,0.425,0.4667,Residential,3.673,True,False,0.466,69
28.858258357714895,76.84567003231015,36.42,0.5623,-0.1627,-0.2297,-1.0938,Low,4746,35.0,195.7,0.288,0.2805,Residential,-9.258,False,True,0.2593,-1
28.74898431112093,77.291992940742,43.92,0.4393,-0.0191,-0.0975,0.6842,High,11680,14.148,200.4,0.4554,0.5296,Residential,3.09,True,False,0.495,88
28.637527309563275,77.33844686669883,45.77,0.3456,-0.0887,-0.1239,1.1215,High,36324,15.973,194.1,0.5161,0.6166,Residential,10.654,True,False,0.6167,55
28.730628115766454,77.27987305762223,45.71,0.4194,-0.1418,-0.1912,1.109,High,15742,11.803,192.7,0.4192,0.5173,Commercial,5.999,True,False,0.5098,88
28.77081819797811,76.84292855976767,36.87,0.4501,-0.3302,-0.1519,-0.9853,Low,6757,35.0,208.5,0.3165,0.2531,Commercial,-6.277,False,True,0.274,-1
28.841249245437474,77.22295162881426,41.33,0.6096,-0.1089,-0.181,0.0715,Moderate,8392,19.884,188.8,0.3266,0.3906,Commercial,-2.901,False,True,0.3572,-1
28.766343561906634,77.13228108801923,48.12,0.3987,0.0269,-0.2455,1.679,Extreme,16954,13.441,196.1,0.4925,0.6426,Residential,13.222,True,False,0.6055,94
28.607931466705235,76.88802920461396,39.8,0.5216,-0.3157,-0.1949,-0.2908,Moderate,1806,34.856,208.0,0.3125,0.2834,Residential,-6.056,False,True,0.2929,-1
28.53133112886343,77.31575815878858,45.91,0.4836,-0.1968,-0.1353,1.1556,High,18415,19.764,193.2,0.4796,0.5077,Residential,6.934,True,False,0.5071,13
28.639943199070203,77.23587073590355,45.99,0.5027,-0.1106,0.007,1.1754,High,25576,5.074,198.9,0.4146,0.5411,Industrial,8.157,True,False,0.5264,52
28.557525413410627,76.91410110608852,37.42,0.4997,-0.1846,-0.3321,-0.8556,Low,9344,33.552,198.6,0.3374,0.3196,Residential,-5.71,False,True,0.3102,-1
28.85252700449015,77.33166112914368,32.15,0.4687,-0.2059,-0.1635,-2.1053,Very Low,3365,25.717,191.3,0.3555,0.22,Water Body,-7.741,False,True,0.2139,-1
28.64382360485598,76.90436136393343,37.88,0.5817,-0.1937,-0.1774,-0.7459,Low,7870,32.56,210.9,0.3604,0.3119,Residential,-5.75,False,True,0.2967,-1
28.626587041262724,77.07188673803974,47.97,0.4078,-0.1002,-0.3317,1.6428,Extreme,20371,14.495,191.3,0.5402,0.6079,Industrial,5.332,True,False,0.5962,34
28.567134184714334,76.92107762365617,38.36,0.446,-0.1989,-0.2524,-0.6342,Low,9272,32.46,204.1,0.3514,0.3411,Transportation,-5.424,False,True,0.3389,-1
28.706915355339966,76.91659730547953,39.46,0.6216,-0.2321,-0.1353,-0.3715,Moderate,4888,31.487,199.2,0.2496,0.2869,Transportation,-5.933,False,True,0.2741,-1
28.649624613738055,77.33358092657105,46.17,0.3183,-0.06,-0.0392,1.2168,High,18186,15.244,192.2,0.4659,0.5877,Residential,11.667,True,False,0.5744,55
28.461943482991163,77.13178261851009,40.28,0.3584,-0.2145,-0.3252,-0.1771,Moderate,8394,23.568,197.8,0.3425,0.3775,Commercial,-6.658,False,True,0.3848,-1
28.817219749198635,76.97217920802343,32.9,0.5608,-0.2333,-0.0913,-1.9275,Very Low,27732,30.199,201.8,0.2568,0.2405,Green Space,-6.399,False,True,0.2457,-1
28.57232615942902,77.23596367914193,42.32,0.3827,-0.2236,-0.3078,0.3043,Moderate,49010,11.057,200.4,0.445,0.5157,Residential,7.101,True,False,0.5455,19
28.607637646379914,77.28637464364428,49.08,0.3959,-0.0463,-0.0186,1.9078,Extreme,26911,11.729,190.5,0.583,0.6723,Commercial,12.913,True,False,0.6549,41
28.498720187198515,77.30797800776176,45.21,0.5365,-0.0465,-0.198,0.9899,High,17205,22.098,196.6,0.4028,0.5259,Transportation,4.708,True,False,0.4916,8
28.665631139656586,77.3158223351931,42.07,0.2563,-0.0387,-0.2187,0.2466,Moderate,21927,13.191,193.9,0.5771,0.57,Water Body,13.679,True,False,0.5598,66
28.736986429965718,77.3018467331752,36.14,0.4268,-0.1352,-0.1276,-1.1594,Low,16925,14.18,188.2,0.4618,0.3721,Water Body,5.029,True,False,0.3636,89
28.82295935390045,77.16585552192255,45.88,0.5109,-0.0189,-0.2579,1.148,High,17392,17.98,194.7,0.4571,0.5634,Commercial,5.615,True,False,0.5261,112
28.424771679186684,77.0146579914016,40.7,0.5221,-0.1144,-0.1333,-0.0789,Moderate,3246,33.388,207.6,0.389,0.3939,Commercial,-5.362,False,True,0.366,-1
28.8671993166557,77.31203951549382,39.46,0.4584,-0.0712,-0.1897,-0.3713,Moderate,45091,25.919,192.0,0.322,0.4797,Residential,-7.878,False,True,0.472,-1
28.73783251616977,76.9024732292802,33.07,0.6564,-0.0648,-0.5226,-1.8876,Very Low,3495,33.704,208.5,0.383,0.2642,Green Space,-7.472,False,True,0.216,-1
28.536463368517527,76.92608790567591,32.24,0.4932,-0.1988,-0.2527,-2.0822,Very Low,20943,33.237,201.4,0.3734,0.2632,Green Space,-5.204,False,True,0.2635,-1
28.498147882406702,77.06125204565281,41.69,0.5153,-0.2505,-0.1604,0.1569,Moderate,2039,23.79,202.2,0.355,0.3499,Industrial,-6.083,False,True,0.3476,-1
28.542122200954207,76.98466912052872,35.59,0.5718,-0.1773,-0.0829,-1.2904,Low,4704,27.175,202.0,0.3903,0.281,Green Space,-1.282,False,False,0.2619,-1
28.82034836079989,77.15402373525417,44.66,0.4721,-0.052,-0.1415,0.8586,High,15908,17.998,198.0,0.4141,0.5247,Residential,6.602,True,False,0.4961,112
28.539867283134054,77.30170398071195,39.19,0.5021,-0.0118,-0.0768,-0.4364,Moderate,24979,18.026,202.4,0.484,0.4798,Green Space,10.346,True,False,0.446,13
28.622154144587473,77.09042597644995,44.23,0.3656,-0.1721,-0.2319,0.7567,High,10241,12.709,196.0,0.4157,0.477,Commercial,3.868,True,False,0.4768,35
28.73875426603627,77.12247400264344,49.19,0.4304,0.0032,-0.0788,1.9341,Extreme,44041,11.717,202.9,0.5254,0.7134,Residential,13.587,True,False,0.6933,83
28.818555134587463,77.05579820178036,43.02,0.4366,-0.1533,-0.1103,0.4706,Moderate,18018,23.237,192.5,0.4628,0.4798,Residential,3.887,True,False,0.4745,109
28.71611415792613,77.20086027158773,44.5,0.3728,-0.118,-0.1914,0.8221,High,15199,5.801,199.9,0.407,0.5102,Commercial,4.458,True,False,0.5018,74
28.761492414336523,76.89135127772157,35.09,0.4783,-0.1654,-0.0809,-1.4072,Low,2994,35.0,203.2,0.3359,0.2775,Green Space,-8.374,False,True,0.2627,-1
28.48319686222206,76.86478084182255,37.57,0.5089,-0.1759,-0.1505,-0.82,Low,3061,35.0,209.0,0.3712,0.317,Residential,-4.874,False,True,0.3017,-1
28.821155757291745,77.16708262196092,44.96,0.5303,0.0331,-0.1962,0.9307,High,22031,17.758,193.1,0.3874,0.5606,Residential,5.694,True,False,0.5144,112
28.532345208136693,77.11278805802861,40.62,0.4826,-0.1219,-0.1968,-0.0965,Moderate,17038,17.348,201.2,0.41,0.4315,Residential,-4.348,False,True,0.4158,-1
28.461621518747126,77.04775259479989,38.24,0.4452,-0.2258,-0.2725,-0.6615,Low,2283,27.912,207.1,0.2609,0.2946,Transportation,-7.211,False,True,0.2935,-1
28.86859725936352,77.01033624735838,43.57,0.3923,-0.1897,-0.1227,0.6004,High,10939,30.742,197.7,0.2857,0.4293,Industrial,-1.319,False,False,0.4307,-1
28.496787164217995,76.86642179646199,42.28,0.4765,-0.188,-0.1528,0.2962,Moderate,1685,35.0,209.8,0.3736,0.3928,Industrial,-5.85,False,True,0.3817,-1
28.46559294563743,77.18708364283114,40.18,0.3674,-0.2031,-0.1241,-0.2018,Moderate,8640,22.051,205.8,0.3838,0.3879,Residential,-1.774,False,False,0.3925,-1
28.700490032048858,77.05494844326857,42.96,0.3755,-0.103,-0.1601,0.4559,Moderate,25717,16.28,200.5,0.3908,0.51,Residential,5.874,True,False,0.5045,69
28.553054311758125,77.067086700155,42.72,0.4246,-0.2632,-0.1545,0.3989,Moderate,8755,18.963,208.2,0.3449,0.3896,Transportation,2.054,True,False,0.4011,17
28.464007618486637,77.29565687422006,45.19,0.4125,-0.1426,-0.2047,0.9843,High,16922,24.753,199.0,0.4116,0.5104,Industrial,2.18,True,False,0.5045,3
28.68853813626362,77.21614942008696,43.81,0.4848,-0.1282,0.1465,0.6593,High,26339,3.455,197.1,0.3866,0.4972,Commercial,3.364,True,False,0.4877,63
28.76431290906667,76.95191600583358,39.57,0.4309,-0.2446,-0.1248,-0.3452,Moderate,5835,29.395,196.8,0.3759,0.3438,Transportation,-4.128,False,True,0.3495,-1
28.780735219619434,77.17515491322611,36.07,0.2577,-0.1379,-0.1388,-1.1751,Low,12908,13.183,205.1,0.3864,0.3729,Water Body,10.523,True,False,0.3764,96
28.47464604848589,76.90745021243687,32.66,0.357,-0.1099,-0.192,-1.9847,Very Low,2795,35.0,210.0,0.3317,0.2769,Water Body,-6.305,False,True,0.2614,-1
28.667296192611172,76.9389725726046,32.18,0.4799,-0.1135,-0.3383,-2.0966,Very Low,13928,28.643,205.7,0.3922,0.2852,Water Body,-5.237,False,True,0.2664,-1
28.7905656179271,77.20421611277354,42.37,0.4116,-0.1734,-0.3376,0.3173,Moderate,18809,14.072,196.4,0.3354,0.4407,Commercial,3.943,True,False,0.4416,106
28.47732176548361,76.90420411330744,33.6,0.3956,-0.1515,-0.2131,-1.7597,Very Low,5578,35.0,206.7,0.2754,0.2648,Green Space,-5.807,False,True,0.2555,-1
28.49968748084992,76.9828989151992,34.06,0.6133,-0.2555,-0.0652,-1.6523,Very Low,14643,29.957,215.9,0.307,0.224,Green Space,-4.724,False,True,0.2218,-1
28.401157470767203,77.2980107366716,43.0,0.496,-0.1423,-0.243,0.4669,Moderate,8614,31.256,207.8,0.4129,0.4426,Transportation,0.465,False,False,0.425,-1
28.651824395069738,77.21654089392358,36.09,0.4262,-0.1038,0.0413,-1.1704,Low,18190,2.556,196.6,0.4987,0.394,Water Body,4.631,True,False,0.3802,51
28.493447214493735,77.31402435399691,45.42,0.4294,-0.0113,-0.2647,1.0392,High,11406,22.959,199.3,0.4434,0.5558,Commercial,4.159,True,False,0.5204,8
28.74763643634891,77.28973500440021,44.31,0.3894,-0.0234,-0.2741,0.7772,High,30632,13.862,195.3,0.4044,0.5742,Residential,3.861,True,False,0.555,88
28.861862650696448,76.99941550520741,39.94,0.39,-0.1634,-0.2618,-0.2576,Moderate,12000,31.038,193.7,0.3097,0.3874,Transportation,-2.052,False,True,0.3843,-1
28.500202634719553,77.16251249158533,40.47,0.5496,-0.2247,-0.1473,-0.1341,Moderate,8308,18.58,201.1,0.3659,0.3501,Commercial,-3.584,False,True,0.3438,-1
28.711566565646496,77.0331347958421,45.55,0.4645,-0.0105,-0.2172,1.0701,High,13337,18.94,193.1,0.3699,0.5414,Transportation,3.16,True,False,0.5041,69
28.501680541500082,77.19552320912932,44.21,0.3164,-0.1654,-0.2197,0.7522,High,33722,18.018,192.4,0.294,0.5141,Industrial,-0.966,False,False,0.5297,-1
28.408643292310256,77.01771308104196,40.66,0.4907,-0.1467,-0.2362,-0.0869,Moderate,15048,34.633,214.9,0.3598,0.4064,Commercial,-4.551,False,True,0.3937,-1
28.764106013223,76.84067185965884,30.29,0.5293,-0.2161,-0.1586,-2.5446,Very Low,3897,35.0,198.7,0.3481,0.1752,Water Body,-5.252,False,True,0.1664,-1
28.608322244792426,76.88790848973761,39.54,0.4475,-0.0558,-0.1447,-0.3542,Moderate,8811,34.861,202.7,0.3986,0.4237,Residential,-6.041,False,True,0.3939,-1
28.85445769352703,77.2332162863736,39.68,0.615,-0.1967,-0.3443,-0.3206,Moderate,24080,21.52,192.8,0.3758,0.3743,Residential,-3.891,False,True,0.366,-1
28.656457223428834,76.88284267483385,29.7,0.6527,-0.1685,-0.2482,-2.6857,Very Low,7939,34.882,205.6,0.3514,0.173,Water Body,-6.767,False,True,0.1474,-1
28.475591777108328,77.14570556845253,41.73,0.4606,-0.1911,-0.1843,0.1648,Moderate,9093,21.675,206.5,0.3256,0.3915,Industrial,-4.392,False,True,0.3865,-1
28.615891732062693,77.27746704130318,47.39,0.3718,-0.0324,-0.0925,1.5069,Extreme,17866,10.406,202.0,0.455,0.6066,Commercial,13.32,True,False,0.5835,41
28.497388061506886,77.21796163078947,43.36,0.416,-0.0391,-0.161,0.552,High,29602,18.64,204.0,0.3972,0.5444,Commercial,1.587,False,False,0.5255,-1
28.821454050889553,77.05085378535797,45.27,0.3982,-0.2399,-0.1036,1.0043,High,15413,23.846,195.1,0.4112,0.4737,Industrial,2.995,True,False,0.4865,108
28.73163352682601,76.9463881497995,39.61,0.4046,-0.1678,-0.3063,-0.3359,Moderate,3357,28.813,205.0,0.5341,0.4057,Residential,-6.28,False,True,0.3975,-1
28.563794626234255,77.31049411874832,46.98,0.4217,-0.1114,-0.1313,1.41,High,16861,16.805,198.0,0.4648,0.5615,Transportation,9.557,True,False,0.5487,21
28.653353754947425,77.12886383771038,36.72,0.579,-0.106,0.0938,-1.0226,Low,13509,7.655,203.3,0.4049,0.3483,Green Space,5.268,True,False,0.3199,48
28.721350490342253,77.0467642302262,43.7,0.5374,-0.0768,-0.1667,0.6325,High,19626,17.85,192.5,0.4928,0.5136,Transportation,5.046,True,False,0.4864,69
28.775771703989804,77.32044942650187,36.26,0.5029,-0.1637,-0.1643,-1.1309,Low,23699,18.485,198.4,0.4136,0.3558,Green Space,-1.126,False,False,0.3503,-1
28.43847066073786,76.94965904937467,40.46,0.2896,-0.1794,-0.1332,-0.1366,Moderate,7408,35.0,203.7,0.2986,0.3935,Residential,-4.019,False,True,0.3994,-1
28.410809044157716,77.06556375495134,32.12,0.371,-0.1929,-0.2287,-2.1125,Very Low,33866,31.665,200.4,0.3914,0.3159,Green Space,-5.841,False,True,0.3324,-1
28.454937294641546,76.89540931167339,37.7,0.5684,-0.2648,-0.2652,-0.7891,Low,3310,35.0,202.4,0.3392,0.2694,Residential,-5.51,False,True,0.2663,-1
28.589598228882828,76.90368893305876,42.34,0.5599,-0.1182,-0.1745,0.3109,Moderate,4420,33.589,204.9,0.2625,0.3896,Transportation,-6.614,False,True,0.3598,-1
28.624019172839404,77.04328409055839,46.73,0.4608,-0.1514,-0.3194,1.3492,High,5413,17.63,210.3,0.4058,0.4977,Industrial,4.813,True,False,0.4831,33
28.465501582502647,77.1968267815524,40.4,0.4375,-0.1113,-0.1409,-0.1504,Moderate,8195,22.033,202.1,0.3407,0.4049,Residential,-1.616,False,False,0.3861,-1
28.59735350619181,77.01283591151864,43.17,0.5369,-0.2037,-0.1255,0.5074,High,3118,21.74,201.8,0.3748,0.3951,Commercial,2.79,True,False,0.3828,23
28.611978937453678,77.19169496602753,35.33,0.493,-0.1599,-0.1891,-1.3512,Low,12480,5.804,202.3,0.3973,0.3151,Water Body,1.503,False,False,0.3034,-1
28.452363182565193,77.25064713931872,44.51,0.498,-0.1432,-0.1632,0.8241,High,16607,24.235,200.1,0.4617,0.4949,Transportation,0.42,False,False,0.4818,-1
28.83999678089395,77.2875647364732,39.26,0.3437,-0.1863,-0.1959,-0.4208,Moderate,4409,21.97,191.5,0.4096,0.3789,Residential,-5.98,False,True,0.3799,-1
28.6875900452421,76.86280694706741,34.26,0.4977,-0.0942,-0.0469,-1.6056,Very Low,1499,35.0,200.9,0.4113,0.3001,Green Space,-6.942,False,True,0.2694,-1
28.586497054619013,77.23460314403627,44.75,0.5265,-0.0355,-0.0041,0.8802,High,16701,9.562,207.1,0.5236,0.5483,Residential,6.844,True,False,0.5125,27
28.64331544806666,76.91504248233426,37.74,0.5303,-0.2206,-0.1038,-0.7804,Low,12630,31.381,202.9,0.3163,0.309,Residential,-4.965,False,True,0.3059,-1
28.550814793505026,77.19611376958265,39.33,0.5391,-0.1951,-0.0415,-0.4026,Moderate,40670,12.564,203.7,0.26,0.3943,Residential,-1.849,False,False,0.4011,-1
28.810078895189402,77.029547857456,35.35,0.462,-0.1037,-0.2109,-1.3463,Low,14928,24.666,193.9,0.2597,0.3185,Green Space,0.757,False,False,0.3,-1
28.67600721995288,77.20097458182438,41.72,0.4491,-0.1945,0.2079,0.1629,Moderate,27953,1.404,193.0,0.4318,0.4563,Residential,1.757,False,False,0.4634,-1
28.637549990908898,76.94905036469908,36.24,0.5461,-0.137,-0.2017,-1.136,Low,3050,27.679,204.9,0.3856,0.3067,Green Space,-3.344,False,True,0.281,-1
28.837224993485886,77.16894526663951,43.88,0.3796,-0.1452,-0.2635,0.6755,High,29740,19.479,195.0,0.4853,0.5374,Transportation,3.593,True,False,0.5417,112
28.802230255152352,76.9040121844016,32.31,0.4452,-0.2104,-0.1724,-2.0658,Very Low,3934,35.0,202.9,0.3385,0.2226,Green Space,-8.818,False,True,0.2195,-1
28.790144907884407,76.92657022930497,37.22,0.4666,-0.1579,-0.1872,-0.9026,Low,12603,33.123,195.2,0.2371,0.3181,Residential,-6.89,False,True,0.3082,-1
28.508292418031285,77.15337558183393,32.66,0.4766,-0.2083,-0.1894,-1.9842,Very Low,9817,17.949,202.0,0.3236,0.2339,Water Body,-4.42,False,True,0.2312,-1
28.47349909350481,77.01175346074169,32.33,0.3861,-0.1472,-0.1847,-2.0629,Very Low,1325,29.495,200.3,0.3371,0.2504,Green Space,-4.364,False,True,0.2388,-1
28.731246329462117,77.19892681728804,44.12,0.4811,0.0049,-0.0815,0.7313,High,14807,7.467,194.2,0.363,0.5228,Commercial,4.769,True,False,0.482,85
28.624948283043867,77.18943131205536,44.24,0.4104,-0.0729,0.0849,0.7601,High,17520,4.415,193.2,0.492,0.5399,Transportation,2.299,True,False,0.5211,38
